Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-04-08,101.8,102.61,101.11,101.58,24635454
2016-04-11,101.86,103.4,101.72,101.91,28331231
2016-04-12,102.21,103.3,101.58,103.24,27970825
2016-04-13,103.57,105.01,103.57,104.72,34157936
2016-04-14,104.35,105.06,104.08,104.77,25923125
2016-04-15,104.78,104.97,102.57,102.69,47092402
2016-04-18,101.78,101.84,99.96,100.48,62986850
2016-04-19,100.86,100.97,99.291,99.93,32939061
2016-04-20,99.69,101.05,99.136,100.15,28252222
2016-04-21,99.95,99.95,98.652,99.046,31315496
2016-04-22,98.155,99.54,97.805,98.79,35001334
2016-04-25,98.146,98.76,97.698,98.225,28509379
2016-04-26,97.134,98.446,97.134,97.541,42240621
2016-04-27,89.739,92.274,89.441,91.433,116426606
2016-04-28,91.244,91.496,88.105,88.645,84622595
2016-04-29,87.861,88.544,86.477,87.628,71716991
2016-05-02,87.839,87.946,86.374,87.534,50665923
2016-05-03,88.058,89.498,87.572,88.973,59886850
2016-05-04,88.99,89.646,87.702,88.048,41019979
2016-05-05,88.404,88.471,87.164,87.69,36827319
2016-05-06,87.813,87.887,86.382,87.2,45503927
2016-05-09,87.465,88.188,87.079,87.268,32933346
2016-05-10,87.775,88.001,86.629,87.86,34681740
2016-05-11,87.915,88.001,86.957,87.003,25873559
2016-05-12,87.2,87.258,84.145,84.964,79345427
2016-05-13,84.645,86.212,84.645,85.131,45113923
2016-05-16,86.891,88.772,86.196,88.293,63498776
2016-05-17,88.922,89.063,87.473,87.925,46688791
2016-05-18,88.557,89.543,88.303,88.932,43724005
2016-05-19,89.006,89.006,88.001,88.592,31464562
2016-05-20,89.006,89.75,88.895,89.552,32020190
2016-05-23,90.163,91.406,89.976,90.69,38516309
2016-05-24,91.435,92.253,91.074,92.072,31519442
2016-05-25,92.798,93.803,92.271,93.672,36658660
2016-05-26,93.747,94.74,92.769,94.434,57995585
2016-05-27,93.522,94.492,93.337,94.378,36692416
2016-05-31,93.672,94.425,92.939,93.918,41468077
2016-06-01,93.125,93.616,92.479,92.599,29817879
2016-06-02,91.789,92.015,90.88,91.905,41080351
2016-06-03,91.97,92.421,91.651,92.091,26956606
2016-06-06,92.158,95.822,91.743,92.762,24229861
2016-06-07,93.342,93.927,93.071,93.134,22016746
2016-06-08,93.125,93.634,92.807,93.051,20331809
2016-06-09,92.635,94.037,92.599,93.719,27293305
2016-06-10,92.663,93.433,92.617,92.957,27640330
2016-06-13,92.815,93.222,91.32,91.544,37829284
2016-06-14,91.525,92.613,90.99,91.661,32805127
2016-06-15,91.999,92.553,91.253,91.359,27657599
2016-06-16,90.709,91.931,90.351,91.743,32441845
2016-06-17,90.87,90.899,89.629,89.656,58071114
2016-06-20,90.287,90.821,89.373,89.44,35573010
2016-06-21,89.289,90.615,89.042,90.202,33951112
2016-06-22,90.521,91.124,89.676,89.872,27834062
2016-06-23,90.23,90.558,89.581,90.38,32493325
2016-06-24,87.378,89.021,87.135,87.842,67294926
2016-06-27,87.465,87.512,86.053,86.562,47106914
2016-06-28,87.369,88.086,86.656,88.021,40969945
2016-06-29,88.377,88.922,88.058,88.782,34112710
2016-06-30,88.821,90.069,88.687,89.911,35934739
2016-07-01,89.806,90.723,89.656,90.183,26512518
2016-07-05,89.713,89.721,88.837,89.383,28848377
2016-07-06,88.969,89.967,88.754,89.844,31178612
2016-07-07,90.003,90.755,89.931,90.23,25224922
2016-07-08,90.746,91.124,90.331,90.928,28233134
2016-07-11,90.99,91.837,90.982,91.208,24095802
2016-07-12,91.387,91.886,91.34,91.622,23079455
2016-07-13,91.612,91.856,91.074,91.104,23194279
2016-07-14,91.593,93.097,91.525,92.9,37337808
2016-07-15,93.031,93.39,92.635,92.9,31408877
2016-07-18,92.825,94.169,92.733,93.889,38036653
2016-07-19,93.634,94.047,93.428,93.927,23496103
2016-07-20,94.047,94.482,93.798,94.009,26219800
2016-07-21,93.889,94.997,93.232,93.512,32051820
2016-07-22,93.35,93.39,92.46,92.788,27447158
2016-07-25,92.401,92.957,91.153,91.544,40483573
2016-07-26,91.055,92.14,90.68,90.918,43018539
2016-07-27,98.048,98.136,96.634,96.819,95556634
2016-07-28,96.714,98.235,96.704,98.126,39501686
2016-07-29,97.989,98.336,97.505,98.009,26388242
2016-08-01,98.195,99.83,98.195,99.73,39096181
2016-08-02,99.73,99.75,97.815,98.264,33420788
2016-08-03,98.592,99.54,98.554,99.491,29105086
2016-08-04,99.83,100.23,99.55,100.11,26689153
2016-08-05,100.5,101.78,100.41,101.62,35414357
2016-08-08,101.66,102.47,101.33,102.47,27083595
2016-08-09,102.34,103.01,102.14,102.89,26952734
2016-08-10,102.79,102.97,101.89,102.13,23576258
2016-08-11,102.61,103,101.98,102.06,24679473
2016-08-12,101.91,102.54,101.91,102.29,18925447
2016-08-15,102.25,103.57,102.2,103.51,25891369
2016-08-16,103.66,104.24,103.27,103.43,34669620
2016-08-17,103.16,103.42,102.44,103.26,24042073
2016-08-18,103.29,103.63,103.09,103.14,19981884
2016-08-19,102.85,103.72,102.46,103.41,25947431
2016-08-22,102.94,103.11,101.98,102.6,25997016
2016-08-23,102.68,103.37,102.62,102.93,20078694
2016-08-24,102.65,102.83,101.81,102.15,23818197
2016-08-25,101.55,102.01,100.89,101.7,24223448
2016-08-26,101.57,102.08,100.53,101.11,28342285
2016-08-29,100.83,101.59,100.52,101.02,24770984
2016-08-30,100.04,100.72,99.75,100.22,23625549
2016-08-31,99.9,100.78,99.88,100.33,28233695
2016-09-01,100.37,101,99.86,100.93,25942398
2016-09-02,101.83,102.13,101.02,101.86,27247368
2016-09-06,102.03,102.4,101.66,101.83,24583552
2016-09-07,101.96,102.84,101.24,102.46,41117015
2016-09-08,101.41,101.43,99.51,99.77,52520570
2016-09-09,98.938,99.96,97.514,97.514,46560480
2016-09-12,97.065,99.96,96.95,99.71,43269325
2016-09-13,101.66,102.87,101.4,102.08,64767937
2016-09-14,102.81,106.87,102.69,105.69,112469371
2016-09-15,107.67,109.42,107.3,109.26,93659185
2016-09-16,108.86,109.81,107.84,108.67,74519696
2016-09-19,108.93,109.86,107.09,107.39,49051584
2016-09-20,106.89,107.92,106.4,107.38,35887001
2016-09-21,107.66,107.79,106.33,107.36,35128431
2016-09-22,108.14,108.69,107.8,108.37,31201090
2016-09-23,108.2,108.54,105.48,106.58,54677476
2016-09-26,105.57,107.22,105.48,106.73,30278827
2016-09-27,106.84,107.02,106.23,106.93,25271720
2016-09-28,107.5,108.39,107.25,107.75,30505777
2016-09-29,107,107.61,105.72,106.08,36639678
2016-09-30,106.35,107.2,105.72,106.89,35272422
2016-10-03,106.58,106.89,106.17,106.41,22045889
2016-10-04,106.9,108.1,106.5,106.84,30989833
2016-10-05,107.23,107.47,106.56,106.89,21146471
2016-10-06,107.51,108.13,106.97,107.7,29672065
2016-10-07,108.1,108.32,107.32,107.86,25339184
2016-10-10,108.77,110.4,108.47,109.74,37389237
2016-10-11,111.3,112.23,109.88,109.98,65860277
2016-10-12,110.98,111.54,110.4,110.97,39085161
2016-10-13,110.44,111.05,109.41,110.62,36042529
2016-10-14,111.46,111.72,110.77,111.23,36440670
2016-10-17,110.97,111.42,110.43,111.16,23271578
2016-10-18,111.73,111.76,111.06,111.08,23307399
2016-10-19,110.89,111.35,107.61,110.76,20653288
2016-10-20,110.51,111,110.01,110.7,24975264
2016-10-21,110.46,110.56,109.96,110.26,23113188
2016-10-24,110.74,111.33,110.64,111.25,24025292
2016-10-25,111.51,111.91,110.95,111.8,40770703
2016-10-26,108.1,109.39,107.15,109.28,68065659
2016-10-27,109.08,109.55,107.9,108.25,29638785
2016-10-28,107.68,108.95,107.27,107.53,36778600
2016-10-31,107.46,108.02,107.04,107.35,27940056
2016-11-01,107.27,107.58,104.51,105.42,46348353
2016-11-02,105.34,106.24,105.18,105.52,29962437
2016-11-03,105.48,105.93,104.13,104.39,28337310
2016-11-04,103.15,104.77,102.75,103.44,32445345
2016-11-07,104.61,105.03,104.04,104.93,33236826
2016-11-08,104.83,106.18,104.27,105.56,24169302
2016-11-09,104.43,105.8,102.69,105.38,58650352
2016-11-10,105.59,105.59,100.59,102.44,59265934
2016-11-11,101.8,103.46,101.27,103.06,35477230
2016-11-14,102.37,102.46,98.909,100.48,53844631
2016-11-15,101.29,102.34,100.91,101.79,33947311
2016-11-16,101.41,104.75,101.32,104.53,61172730
2016-11-17,104.38,104.87,103.43,104.49,27882202
2016-11-18,104.29,105.06,104.23,104.59,27649588
2016-11-21,104.65,106.45,104.55,106.19,28735616
2016-11-22,106.41,106.84,105.87,106.26,23571261
2016-11-23,105.83,105.98,104.85,105.72,26005370
2016-11-25,105.63,106.33,105.45,106.25,11643182
2016-11-28,105.9,106.89,105.86,106.04,26413634
2016-11-29,105.29,106.49,104.6,105.93,29113017
2016-11-30,106.07,106.64,104.79,105.04,34676428
2016-12-01,104.89,105.44,103.62,104.07,36701640
2016-12-02,103.76,104.62,103.45,104.44,25104571
2016-12-05,104.54,104.57,102.89,103.7,33982656
2016-12-06,104.08,104.88,103.78,104.49,26502083
2016-12-07,103.85,105.68,103.75,105.53,30839273
2016-12-08,105.36,106.85,105.12,106.57,27233469
2016-12-09,106.74,109.01,106.74,108.3,35102744
2016-12-12,107.68,109.28,106.91,107.69,27269240
2016-12-13,108.2,110.18,108.12,109.47,44122232
2016-12-14,109.32,110.45,109.26,109.47,34047516
2016-12-15,109.66,110.97,109.51,110.08,45657738
2016-12-16,110.71,110.74,109.92,110.23,40722745
2016-12-19,110.06,111.54,110.02,110.88,27674996
2016-12-20,110.97,111.65,110.92,111.16,19866002
2016-12-21,111.02,111.56,111,111.26,22769702
2016-12-22,110.6,110.75,109.91,110.54,26473890
2016-12-23,109.86,110.76,109.86,110.76,14495417
2016-12-27,110.76,111.95,110.73,111.44,18418189
2016-12-28,111.67,112.17,110.45,110.98,20315953
2016-12-29,110.69,111.31,110.64,110.97,15520430
2016-12-30,110.89,111.38,109.71,110.08,32181534
2017-01-03,110.06,110.58,109.05,110.4,29186986
2017-01-04,110.11,110.75,110.02,110.28,21590792
2017-01-05,110.18,111.07,110.07,110.85,22827404
2017-01-06,111,112.31,110.71,112.06,32535047
2017-01-09,112.1,113.52,112.09,113.09,33286918
2017-01-10,112.88,113.47,112.44,113.21,22290368
2017-01-11,112.85,113.98,112.72,113.81,27825832
2017-01-12,112.99,113.39,112.35,113.35,28061306
2017-01-13,113.21,113.69,112.92,113.14,26720605
2017-01-17,112.48,114.27,112.36,114.05,33589582
2017-01-18,114.05,114.52,113.77,114.04,23754707
2017-01-19,113.49,114.14,113.46,113.84,25086554
2017-01-20,114.47,114.47,113.8,114.05,29896654
2017-01-23,114.05,114.83,113.83,114.14,20476051
2017-01-24,113.62,114.15,113.58,114.02,23770752
2017-01-25,114.44,116.05,114.31,115.84,33323815
2017-01-26,115.63,116.37,115.58,115.9,26678431
2017-01-27,116.09,116.29,115.58,115.91,21168369
2017-01-30,114.94,115.59,114.68,115.59,31294224
2017-01-31,115.15,115.38,114.64,115.35,41991767
2017-02-01,120.73,124.02,120.71,122.36,116013739
2017-02-02,121.63,122.97,121.44,122.17,33801893
2017-02-03,121.95,122.78,121.82,122.67,25785517
2017-02-06,122.72,124.03,122.51,123.85,27477253
2017-02-07,124.07,125.53,123.99,124.99,38126473
2017-02-08,124.84,125.66,124.71,125.48,22582140
2017-02-09,125.66,126.44,125.13,126.42,25179218
2017-02-10,126.46,126.91,126.06,126.13,20241152
2017-02-13,127.04,127.72,126.73,127.25,23166328
2017-02-14,127.41,128.95,127.21,128.88,32538604
2017-02-15,129.37,130.07,128.5,129.36,35233592
2017-02-16,129.52,129.71,128.71,129.21,22563297
2017-02-17,128.96,129.65,128.96,129.56,22132469
2017-02-21,130.03,130.54,129.79,130.49,22976979
2017-02-22,130.23,130.9,129.92,130.89,18434584
2017-02-23,131.14,131.22,130.1,130.29,19493851
2017-02-24,129.72,130.45,129.14,130.45,22239190
2017-02-27,130.91,131.18,130.08,130.71,20048625
2017-02-28,130.86,131.18,130.49,130.77,22156614
2017-03-01,131.63,133.78,131.34,133.45,36666973
2017-03-02,133.63,133.91,132.44,132.63,26785535
2017-03-03,132.46,133.48,132.29,133.44,20931591
2017-03-06,133.02,133.43,132.29,133,19846374
2017-03-07,132.73,133.61,132.47,133.18,17481967
2017-03-08,132.62,133.45,132.5,132.67,18825682
2017-03-09,132.42,132.47,130.83,132.37,21596275
2017-03-10,132.92,133.01,132.33,132.81,19368520
2017-03-13,132.83,133.09,132.5,132.87,18251238
2017-03-14,132.97,133.31,132.51,132.66,16037995
2017-03-15,133.07,134.36,132.69,134.09,26915073
2017-03-16,134.33,134.61,133.89,134.3,20147717
2017-03-17,134.59,134.59,133.53,133.62,39747024
2017-03-20,134.03,135.06,133.86,135.03,22567749
2017-03-21,135.66,136.31,133.39,133.49,41412102
2017-03-22,133.49,135.15,133.42,134.99,27091479
2017-03-23,134.84,135.13,134.23,134.51,21315078
2017-03-24,135.06,135.29,133.98,134.26,22440879
2017-03-27,133.05,134.8,132.31,134.47,23277557
2017-03-28,134.5,137.5,134.24,137.27,34315924
2017-03-29,137.15,137.92,136.68,137.56,29388501
2017-03-30,137.63,137.93,136.98,137.39,19591955
2017-03-31,137.19,137.71,136.52,137.13,19687621
2017-04-03,137.18,137.56,136.56,137.17,20937320
2017-04-04,136.74,138.31,136.66,138.19,20355043
2017-04-05,137.66,138.85,137.28,137.48,28302729
2017-04-06,137.73,137.95,136.93,137.13,21263757
2017-04-07,137.2,137.62,136.75,136.82,17466035
2017-04-10,137.07,137.34,136.41,136.66,17480478
2017-04-11,136.45,136.83,133.69,135.18,31825870
2017-04-12,135.15,135.69,134.6,135.35,20826436
2017-04-13,135.46,135.91,134.64,134.64,17958319
2017-04-17,135.04,135.43,134.46,135.38,16369042
2017-04-18,134.98,135.59,134.7,134.78,14733669
2017-04-19,135.43,135.55,134.08,134.29,17305720
2017-04-20,134.8,136.43,134.74,135.97,23454919
2017-04-21,135.97,136.2,135.4,135.81,17421999
2017-04-24,136.98,137.41,136.67,137.11,17933542
2017-04-25,137.37,138.32,137.33,137.96,19561043
2017-04-26,137.9,138.03,136.86,137.15,20970017
2017-04-27,137.38,137.6,136.79,137.26,14884130
2017-04-28,137.54,137.74,136.75,137.12,21853610
2017-05-01,138.5,140.52,138.37,139.92,35123446
2017-05-02,140.84,141.35,140.17,140.81,46548324
2017-05-03,138.97,140.79,137.71,140.39,47781251
2017-05-04,139.86,140.47,139.17,139.87,24457911
2017-05-05,140.1,142.22,140.1,142.2,28628917
2017-05-08,142.26,146.71,142.26,146.05,51002198
2017-05-09,146.88,147.83,146.46,147,40890450
2017-05-10,146.64,146.95,145.18,146.28,27008105
2017-05-11,146.12,147.66,145.98,147.55,28419111
2017-05-12,148.27,149.94,148.24,149.62,33835362
2017-05-15,149.54,150.15,148.62,149.23,27037375
2017-05-16,149.47,149.59,148.29,149.02,20862228
2017-05-17,147.24,148.15,143.49,144.01,52874689
2017-05-18,144.98,146.98,144.87,146.21,35021986
2017-05-19,147.02,147.58,146.28,146.7,28053014
2017-05-22,147.6,148.16,146.55,147.59,23927638
2017-05-23,148.47,148.47,146.95,147.44,20771172
2017-05-24,147.47,147.76,146.32,146.98,20038758
2017-05-25,147.37,147.94,146.67,147.5,20051419
2017-05-26,147.6,147.83,146.95,147.25,22840097
2017-05-30,147.06,148.02,146.97,147.31,20990320
2017-05-31,147.57,147.76,146.05,146.4,25514931
2017-06-01,146.81,146.97,145.9,146.82,17093982
2017-06-02,147.22,149.01,146.53,149.01,28904042
2017-06-05,147.93,148.04,147.1,147.54,26379669
2017-06-06,147.51,149.34,147.42,148.04,27745721
2017-06-07,148.59,149.51,148.06,148.93,21930715
2017-06-08,148.81,149.09,147.99,148.56,22062462
2017-06-09,148.75,148.75,139.96,142.79,67594483
2017-06-12,139.69,140.03,136.59,139.38,75329775
2017-06-13,141.04,141.32,139.12,140.52,35573188
2017-06-14,141.37,141.37,137.86,139.12,32818289
2017-06-15,137.37,138.48,136.31,138.31,33033656
2017-06-16,137.81,138.5,136.3,136.37,52444752
2017-06-19,137.69,140.66,137.69,140.27,33872369
2017-06-20,140.78,140.78,138.92,138.99,25963937
2017-06-21,139.48,140.01,138.6,139.82,22186728
2017-06-22,139.72,140.63,139.09,139.59,19912697
2017-06-23,139.1,141.04,139.08,140.21,36957804
2017-06-26,141.05,142.13,139.34,139.77,26791296
2017-06-27,138.99,140.1,137.65,137.76,25802463
2017-06-28,138.49,140.05,137.22,139.78,23011261
2017-06-29,138.7,139.1,136.38,137.71,32816753
2017-06-30,138.45,138.94,137.81,138.04,24000381
2017-07-03,138.86,139.26,137.16,137.54,14896191
2017-07-05,137.72,138.78,136.8,138.11,22484538
2017-07-06,137.08,137.54,136.51,136.8,25154902
2017-07-07,136.97,138.74,136.97,138.2,19529781
2017-07-10,138.13,139.89,137.42,139.04,21993701
2017-07-11,138.72,139.8,138.39,139.49,20576940
2017-07-12,139.82,140.11,138.81,139.69,25940246
2017-07-13,139.46,142.32,139.4,141.63,26167709
2017-07-14,141.83,143.14,141.2,142.85,20988463
2017-07-17,142.63,144.65,142.4,143.36,24800036
2017-07-18,143.01,143.89,142.49,143.85,18623429
2017-07-19,144.23,145.13,143.72,144.76,21816267
2017-07-20,145.2,145.44,143.95,144.1,17945353
2017-07-21,143.76,144.19,142.69,144.03,26209181
2017-07-24,144.33,146.11,143.68,145.78,22398978
2017-07-25,145.5,147.47,145.5,146.39,19645513
2017-07-26,146.99,147.54,146.7,147.1,16415800
2017-07-27,147.39,147.59,141.17,144.31,33838673
2017-07-28,143.67,143.99,143,143.31,17940993
2017-07-31,143.68,144.09,141.98,142.55,20567582
2017-08-01,142.91,143.98,142.25,143.82,35615104
2017-08-02,152.69,153.12,149.68,150.61,72756889
2017-08-03,150.52,150.68,148.59,149.11,27777839
2017-08-04,149.6,150.85,149.22,149.91,21409770
2017-08-07,150.53,152.34,150.17,152.23,22774981
2017-08-08,152.02,155.12,151.71,153.41,37698033
2017-08-09,152.67,154.58,152.53,154.38,27193278
2017-08-10,153.86,153.96,148.8,149.46,41214224
2017-08-11,150.68,152.61,150.18,151.54,27266351
2017-08-14,153.31,154.16,152.75,153.81,22941067
2017-08-15,154.59,156.06,154.09,155.49,30532709
2017-08-16,155.82,156.38,154.1,154.88,28707196
2017-08-17,154.47,154.64,151.88,151.9,28575094
2017-08-18,151.9,153.46,150.79,151.56,28473161
2017-08-21,151.56,151.93,149.25,151.27,27374138
2017-08-22,152.27,153.96,152.06,153.74,22414917
2017-08-23,153.07,154.42,152.88,153.94,20138856
2017-08-24,154.38,154.67,152.59,153.26,20580129
2017-08-25,153.61,154.5,153.26,153.82,26466681
2017-08-28,154.09,155.88,153.89,155.36,26706122
2017-08-29,154.06,156.99,153.96,156.78,30613389
2017-08-30,157.61,157.7,156.48,157.2,28291003
2017-08-31,157.46,158.29,157.32,157.8,27795406
2017-09-01,158.57,158.71,157.45,157.84,17225882
2017-09-05,157.57,158.03,154.5,155.95,30662785
2017-09-06,156.58,156.86,154.47,155.79,22460152
2017-09-07,155.96,156.11,154.31,155.18,22766653
2017-09-08,154.79,155.07,152.57,152.66,29540371
2017-09-11,154.45,155.92,153.85,155.39,32753187
2017-09-12,156.48,157.76,152.77,154.79,74416354
2017-09-13,153.83,153.92,151.95,153.61,46628048
2017-09-14,152.99,153.37,152.13,152.32,24567228
2017-09-15,152.51,154.9,152.04,153.84,50765329
2017-09-18,154.07,154.45,152.04,152.7,29264025
2017-09-19,153.47,153.73,152.48,152.74,21402185
2017-09-20,151.94,152.3,148.02,150.18,54246781
2017-09-21,149.93,149.93,146.99,147.59,38835819
2017-09-22,146.27,146.51,144.89,146.16,48410612
2017-09-25,144.33,146.1,143.53,144.88,46109273
2017-09-26,146.05,148.1,145.96,147.38,38062959
2017-09-27,147.99,148.88,147.73,148.41,26399866
2017-09-28,148.07,148.46,146.94,147.5,22846687
2017-09-29,147.45,148.31,146.25,148.3,27295363
2017-10-02,148.44,148.63,146.96,148,19415563
2017-10-03,148.19,149.23,148.09,148.64,16855409
2017-10-04,147.82,148.04,146.7,147.67,20905051
2017-10-05,148.36,149.58,148.23,149.53,22099533
2017-10-06,149.12,149.62,148.73,149.44,18067735
2017-10-09,149.94,150.8,149.62,149.97,16880989
2017-10-10,150.17,152.04,149.24,150.03,16215860
2017-10-11,150.1,151.04,149.88,150.63,17543787
2017-10-12,150.43,151.43,149.86,150.12,17023693
2017-10-13,150.8,151.34,150.49,151.05,17016099
2017-10-16,151.94,153.96,151.71,153.84,25041412
2017-10-17,153.74,154.8,153.22,154.42,19716582
2017-10-18,154.37,154.64,153.56,153.72,16894100
2017-10-19,150.82,151.14,149.17,150.11,44049543
2017-10-20,150.69,151.8,150.09,150.33,24849639
2017-10-23,150.96,151.75,149.63,150.27,22821552
2017-10-24,150.37,151.48,150.29,151.16,18330230
2017-10-25,150.98,151.61,149.41,150.49,22008226
2017-10-26,151.29,151.87,150.85,151.47,17596941
2017-10-27,153.28,157.42,152.72,156.92,46143141
2017-10-30,157.7,161.73,157.54,160.43,46454247
2017-10-31,161.56,163.23,160.63,162.67,37460834
2017-11-01,163.45,163.52,159.37,160.58,34957270
2017-11-02,161.31,162.14,159.04,161.77,43017108
2017-11-03,167.44,167.69,164.66,165.98,61728656
2017-11-06,165.85,168.38,165.25,167.68,36140390
2017-11-07,167.35,168.51,167.35,168.2,25292069
2017-11-08,168.07,169.6,167.76,169.6,25319292
2017-11-09,168.49,169.45,166.6,169.24,30581643
2017-11-10,169.1,169.37,168.29,168.67,26022738
2017-11-13,167.56,168.5,167.46,168.01,17561012
2017-11-14,167.12,167.54,165.32,165.47,25569237
2017-11-15,164.14,164.47,162.62,163.27,30029422
2017-11-16,165.32,165.97,164.45,165.25,24443648
2017-11-17,165.19,165.52,163.83,164.32,22663484
2017-11-20,164.44,164.71,163.75,164.15,16611328
2017-11-21,164.93,167.75,164.93,167.21,25940167
2017-11-22,167.42,168.99,167.13,168.95,26469167
2017-11-24,169.09,169.49,168.65,168.96,14524682
2017-11-27,169.04,169.07,167.4,168.11,21324050
2017-11-28,168.32,168.86,165.96,167.15,27340866
2017-11-29,166.71,167,161.43,163.67,42947883
2017-11-30,164.58,166.23,162.68,165.95,42963469
2017-12-01,164.12,165.78,162.74,165.2,41146665
2017-12-04,166.56,166.7,163.82,163.99,33668637
2017-12-05,163.25,165.64,162.64,163.83,28286485
2017-12-06,161.76,164.36,160.73,163.24,29408796
2017-12-07,163.22,164.59,163.11,163.51,26567267
2017-12-08,164.64,165.15,163.02,163.56,24122571
2017-12-11,163.39,166.97,162.99,166.75,35483004
2017-12-12,166.24,166.47,165.58,165.8,20081537
2017-12-13,166.58,167.6,166.09,166.36,24234394
2017-12-14,166.48,167.2,165.76,166.31,21168692
2017-12-15,167.68,168.19,166.54,168.01,41555324
2017-12-18,168.87,171.11,168.85,170.38,30431241
2017-12-19,169.02,169.38,168.11,168.53,28367028
2017-12-20,168.86,169.41,167.32,168.37,24289751
2017-12-21,168.19,170,168.12,169,21591280
2017-12-22,168.68,169.41,168.5,169,16920973
2017-12-26,164.95,165.59,163.87,164.72,34321825
2017-12-27,164.27,164.93,163.9,164.75,22242894
2017-12-28,165.15,165.95,164.63,165.23,17042251
2017-12-29,164.67,164.74,163.41,163.42,26867073
2018-01-02,164.33,166.39,163.45,166.35,26425404
2018-01-03,166.61,168.55,166.05,166.32,30512853
2018-01-04,166.62,167.53,166.17,167.11,23142375
2018-01-05,167.5,169.36,167.13,168.99,24434225
2018-01-08,168.37,169.6,167.97,168.41,21259274
2018-01-09,168.55,169.05,167.47,168.35,22297716
2018-01-10,167.23,168.32,167.08,168.31,24788867
2018-01-11,168.59,169.48,168.5,169.27,19316074
2018-01-12,170.15,171.27,169.64,171,26232264
2018-01-16,171.79,173.24,170.11,170.16,30565778
2018-01-17,170.12,173.11,169.06,172.96,35485913
2018-01-18,173.22,173.93,172.14,173.12,32194397
2018-01-19,172.49,173.42,171.31,172.35,32597440
2018-01-22,171.21,171.68,170.55,170.93,28023947
2018-01-23,171.21,173.29,170.75,170.97,33696082
2018-01-24,171.16,171.21,167.27,168.24,53202775
2018-01-25,168.51,168.94,164.68,165.26,42919916
2018-01-26,166.09,166.09,164.23,165.63,40479297
2018-01-29,164.33,164.33,161.34,162.2,52364052
2018-01-30,159.86,161.63,159.05,161.24,47326770
2018-01-31,161.14,162.68,160.77,161.69,33419497
2018-02-01,161.44,162.85,161.03,162.02,47554406
2018-02-02,160.32,161.07,154.61,155,89034344
2018-02-05,153.63,158.23,150.64,151.11,74809567
2018-02-06,149.53,158.09,148.72,157.44,70666799
2018-02-07,157.49,157.79,153.6,154.03,53310908
2018-02-08,154.8,155.47,149.74,149.84,56106198
2018-02-09,152.32,153.1,145.68,151.67,72810002
2018-02-12,153.68,158.91,152.73,157.76,62683057
2018-02-13,157.05,159.76,156.76,159.36,33501307
2018-02-14,158.08,162.46,157.94,162.29,41750845
2018-02-15,164.63,167.85,163.88,167.75,52509928
2018-02-16,167.14,169.52,166.55,167.2,41376794
2018-02-20,166.83,168.96,166.21,166.63,34955493
2018-02-21,167.59,168.82,165.81,165.87,38555872
2018-02-22,166.58,168.66,166.49,167.27,31924018
2018-02-23,168.39,170.33,168.27,170.19,34841914
2018-02-26,171,173.95,170.86,173.54,39045965
2018-02-27,173.66,175.01,172.77,172.98,40146563
2018-02-28,173.82,175.14,172.66,172.73,38964707
2018-03-01,173.13,174.31,167.42,169.7,50329455
2018-03-02,167.56,170.95,167.22,170.86,39657547
2018-03-05,169.91,172.35,169.22,171.44,29290319
2018-03-06,172.52,172.85,170.78,171.29,24533079
2018-03-07,169.64,170.52,168.97,169.73,32695770
2018-03-08,170.17,171.74,169.77,171.56,24518228
2018-03-09,172.57,174.53,172,174.51,33192547
2018-03-12,174.82,176.86,174.74,176.2,33215153
2018-03-13,177.05,177.94,173.8,174.5,32685527
2018-03-14,174.85,175.05,172.42,173.03,30287577
2018-03-15,173.09,174.77,172.68,173.23,23455672
2018-03-16,173.23,173.68,172.23,172.63,40638044
2018-03-19,171.93,172.08,168.39,169.99,34493646
2018-03-20,169.94,171.42,169.64,169.94,20264368
2018-03-21,169.74,169.79,166.05,166.06,38214743
2018-03-22,164.84,167.44,163.48,163.73,42789416
2018-03-23,163.27,164.76,159.95,159.95,42312972
2018-03-26,162.96,167.86,161.39,167.53,38716263
2018-03-27,168.4,169.85,161.84,163.22,42203442
2018-03-28,162.17,164.86,160.19,161.43,42972757
2018-03-29,162.72,166.53,161.82,162.7,39600366
2018-04-02,162.8,163.82,159.49,161.62,38763245
2018-04-03,162.56,163.63,159.89,163.27,31225738
2018-04-04,159.89,166.79,159.78,166.4,35688631
2018-04-05,167.35,168.93,166.86,167.56,27776197
2018-04-06,165.78,167.25,163.09,163.26,36100946
2018-04-09,164.72,167.85,164.68,164.89,29925962
2018-04-10,167.76,168.7,166.32,168,29469859
2018-04-11,167.01,168.63,166.48,167.21,23133744
2018-04-12,168.14,169.7,167.8,168.84,23605712
2018-04-13,169.48,170.51,168.56,169.43,25910637
2018-04-16,169.73,170.84,169.53,170.49,22253818
2018-04-17,171.12,173.51,171.04,172.84,27438183
2018-04-18,172.42,173.39,171.5,172.45,21404149
2018-04-19,169.65,170.08,167.42,167.56,35898306
2018-04-20,165.43,166.01,160.41,160.69,67540992
2018-04-23,161.77,161.84,159.11,160.24,37658401
2018-04-24,160.64,161.28,156.33,157.97,34746566
2018-04-25,157.68,160.4,157.48,158.68,29270434
2018-04-26,159.14,160.7,158.4,159.24,28838248
2018-04-27,159.02,159.35,155.75,157.4,36771856
